Name,Material,Spec,Quantity,Unit,Remarks,Time
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,1240,根,支,2019-04-30 11:03:44
,铝合金,350-拉丝哑黑(4.52米),210,根,支,2019-04-30 11:03:15
,铝合金,320-白砂纹（6.15米）,810,根,支,2019-04-30 11:02:52
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,836,根,支,2019-04-30 11:02:21
,方料,19*35-3.02米,1643,根,支,2019-04-30 09:06:46
,方料,31*53-3.02米,897,根,支,2019-04-30 09:06:29
,方料,31*53-3.06米,3327,根,支,2019-04-30 09:06:03
,木皮,27#天然白木(7.5cm ),-3600,米,米,2019-04-30 00:55:22
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,-1,根,支,2019-04-30 00:52:52
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,-1,根,支,2019-04-30 00:52:28
,铝合金,508-拉丝亚黑（2.7米）,-64,根,支,2019-04-30 00:52:09
,方料,31✘36.5✘3.07米,-1089,根,支,2019-04-30 00:51:37
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,1,根,支,2019-04-30 00:50:13
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,1,根,支,2019-04-30 00:49:56
,铝合金,508-拉丝亚黑（2.7米）,64,根,支,2019-04-30 00:49:26
,木皮,27#天然白木(7.5cm ),3600,米,米,2019-04-30 00:48:47
,方料,31✘36.5✘3.07米,1089,根,支,2019-04-30 00:48:14
,型材,LF03-30*35-3米,1087,根,支,2019-04-30 00:47:37
,方料,19*35-3.02米,2100,根,支,2019-04-29 06:48:06
,木皮,27#天然白木(7.5cm ),6000,米,米,2019-04-28 06:42:48
,木皮,27#天然白木(21cm ),1320,米,米,2019-04-28 06:42:25
,木皮,18#橡木108DS(9.2cm ),1030,米,米,2019-04-28 06:40:31
,木皮,18#橡木108DS(16cm ),3070,米,米,2019-04-28 06:40:03
,木皮,02#橡木609S (30cm ),1020,米,米,2019-04-28 06:39:39
,木皮,10黑檀2427S (5.5cm ),848,米,米,2019-04-28 01:12:05
,铝合金,350-拉丝哑黑(4.52米),985,根,支,2019-04-27 10:50:42
,铝合金,508-喷砂拉丝亚黑（6.2米）,667,根,支,2019-04-27 10:49:27
,木皮,23#黑橡24S (8cm ),3000,米,米,2019-04-26 02:34:13
,木皮,23黑橡24S (9.2cm ),2260,米,米,2019-04-26 02:32:43
,木皮,23黑橡24S (30cm ),3005,米,米,2019-04-26 02:31:48
,木皮,23黑橡24S (16cm ),2010,米,米,2019-04-26 02:31:26
,木皮,22#银橡7S (30cm ),3075,米,米,2019-04-26 02:31:05
,型材,PF 29-19*40*3020,373,根,支,2019-04-26 02:20:28
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,480,根,支,2019-04-25 09:29:30
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,478,根,支,2019-04-25 09:29:06
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,1629,根,支,2019-04-25 09:28:44
,型材,PF02-20（面宽）*35（高度）-3米,8449,根,支,2019-04-24 05:00:52
,铝合金,320-喷砂拉丝亚银（6.2米）,510,根,支,2019-04-23 00:48:53
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,957,根,支,2019-04-22 09:59:54
,铝合金,320-白砂纹（6.15米）,323,根,支,2019-04-22 09:59:26
,方料,31✘36.5✘3.07米,3248,根,支,2019-04-22 09:33:53
,木皮,26#楸木188-1C (9.2cm ),3582,米,米,2019-04-21 03:19:34
,铝合金,350-喷砂三酸拉丝亮金(6.2米),10,根,支,2019-04-21 03:10:52
,型材,PF01-18*33-3米,1861,根,支,2019-04-21 00:39:49
,型材,PF05-15*40-3米,3452,根,支,2019-04-20 00:40:36
,铝合金,350-红砂纹（6.15米）,229,根,支,2019-04-19 11:04:18
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,272,根,支,2019-04-19 11:03:53
,铝合金,508-棕砂纹（6.15米）,104,根,支,2019-04-19 11:03:32
,铝合金,320-白砂纹（6.15米）,1270,根,支,2019-04-19 11:03:02
,型材,PF10-40（宽）*22（高）-3米,325,根,支,2019-04-19 10:34:23
,型材,PF10-40（宽）*22（高）-3米,775,根,支,2019-04-19 10:33:49
,方料,21*22-3.02米,2655,根,支,2019-04-19 10:30:29
,型材,LF03-30*35-3米,2620,根,支,2019-04-19 10:27:34
,型材,PF15-20*60-3米,211,根,支,2019-04-19 10:26:29
,铝合金,350-白砂纹（6.15米）,1700,根,支,2019-04-19 10:10:52
,铝合金,350-白砂纹（6.15米）,-1544,根,支,2019-04-19 10:04:32
,铝合金,350-白砂纹（6.15米）,-148,根,支,2019-04-19 09:54:20
,木皮,26#楸木188-1C (5.5cm ),8,米,米,2019-04-19 08:42:30
,木皮,27#天然白木(27cm ),300,米,米,2019-04-18 09:16:14
,木皮,22#银橡7S (8cm ),3000,米,米,2019-04-18 09:13:38
,木皮,22#银橡7S (16cm ),2010,米,米,2019-04-18 09:13:05
,木皮,22#银橡7S (14cm ),2010,米,米,2019-04-18 09:12:40
,木皮,22#银橡7S (9.2cm ),2252,米,米,2019-04-18 09:10:56
,木皮,20#黑木(16cm ),2010,米,米,2019-04-18 09:08:37
,木皮,20#黑木(14cm ),2010,米,米,2019-04-18 09:08:25
,型材,LF01-25*45-3米,399,根,支,2019-04-17 10:03:05
,型材,LF01-25*45-3米,399,根,支,2019-04-17 10:01:56
,型材,PF26-28（面宽）*21（高度）-3米,207,根,支,2019-04-17 10:00:23
,型材,PF23-18（面宽）*40（高度）-3米,470,根,支,2019-04-17 09:59:55
,型材,LF01-25*45-3米,1623,根,支,2019-04-17 02:00:22
,型材,LF01-25*45-3米,1968,根,支,2019-04-17 01:37:54
,型材,LF01-25*45-3米,-399,根,支,2019-04-17 01:36:59
,型材,LF01-25*45-3米,2007,根,支,2019-04-17 01:32:45
,木皮,19#榆木12-2S (14cm ),900,米,米,2019-04-17 01:31:36
,木皮,19#榆木12-2S (14cm ),-300,米,米,2019-04-17 01:29:46
,木皮,24#黑胡桃1001S (31cm ),680,米,米,2019-04-17 01:27:14
,木皮,24#黑胡桃1001S (31cm ),-340,米,米,2019-04-17 01:23:22
,木皮,30#白藤904S (4cm ),1285,米,米,2019-04-17 01:12:07
,木皮,30#白藤904S (8cm ),455,米,米,2019-04-17 01:11:15
,木皮,30#白藤904S (9.2cm ),2392,米,米,2019-04-17 01:10:56
,木皮,30#白藤904S (16cm ),2556,米,米,2019-04-17 01:10:21
,木皮,30#白藤904S (26cm ),1675,米,米,2019-04-17 01:09:55
,木皮,26#楸木188-1C (4cm ),9520,米,米,2019-04-17 01:06:44
,木皮,26#楸木188-1C (5.5cm ),2020,米,米,2019-04-17 01:06:09
,木皮,26#楸木188-1C (8cm ),4800,米,米,2019-04-17 01:05:41
,木皮,25天然柚木(5188S 9.2cm ),3582,米,米,2019-04-17 01:04:55
,木皮,26#楸木188-1C (11cm ),4725,米,米,2019-04-17 01:04:26
,木皮,26#楸木188-1C (13.1cm ),335,米,米,2019-04-17 01:04:03
,木皮,26#楸木188-1C (26cm ),2875,米,米,2019-04-17 01:03:43
,木皮,26#楸木188-1C (30cm ),6258,米,米,2019-04-17 01:03:23
,木皮,25天然柚木(5188S 9.2cm ),1017,米,米,2019-04-17 00:58:23
,木皮,25天然柚木(5188S 16cm ),1705,米,米,2019-04-17 00:57:55
,木皮,25天然柚木(5188S 26cm ),1675,米,米,2019-04-17 00:57:23
,木皮,24#黑胡桃1001S (31cm ),2695,米,米,2019-04-17 00:53:54
,木皮,23黑橡24S (4cm ),1005,米,米,2019-04-17 00:50:59
,木皮,23黑橡24S (9.2cm ),1005,米,米,2019-04-17 00:50:19
,木皮,23黑橡24S (16cm ),1005,米,米,2019-04-17 00:49:53
,木皮,23黑橡24S (30cm ),750,米,米,2019-04-17 00:49:28
,木皮,22#银橡7S (9.2cm ),352,米,米,2019-04-17 00:46:27
,木皮,22#银橡7S (30cm ),250,米,米,2019-04-17 00:45:49
,木皮,21#白木（16cm),242,米,米,2019-04-17 00:44:07
,木皮,21#白木（30cm),1519,米,米,2019-04-17 00:43:39
,木皮,20#黑木(6.5cm ),-3042,米,米,2019-04-17 00:42:40
,木皮,20#黑木(6.5cm ),3042,米,米,2019-04-17 00:41:26
,木皮,20#黑木(6.5cm ),3042,米,米,2019-04-17 00:41:22
,木皮,20#黑木(5.5cm ),133,米,米,2019-04-17 00:40:22
,木皮,20#黑木(8cm ),1340,米,米,2019-04-17 00:40:00
,木皮,20#黑木(9.2cm ),3858,米,米,2019-04-17 00:39:33
,木皮,20#黑木(16cm ),300,米,米,2019-04-17 00:39:14
,木皮,20#黑木(31cm ),5882,米,米,2019-04-17 00:38:48
,木皮,19#榆木12-2S (26cm ),335,米,米,2019-04-17 00:36:26
,木皮,19#榆木12-2S (4cm ),320,米,米,2019-04-17 00:36:06
,木皮,19#榆木12-2S (14cm ),2400,米,米,2019-04-17 00:34:13
,木皮,19#榆木12-2S (31cm ),2148,米,米,2019-04-17 00:33:18
,木皮,19#榆木12-2S (31cm ),-2248,米,米,2019-04-17 00:32:28
,木皮,19#榆木12-2S (31cm ),2348,米,米,2019-04-17 00:31:56
,木皮,19#榆木12-2S (31cm ),-5882,米,米,2019-04-17 00:30:35
,木皮,19#榆木12-2S (16cm ),4675,米,米,2019-04-17 00:30:02
,木皮,19#榆木12-2S (31cm ),5882,米,米,2019-04-17 00:28:28
,木皮,18#橡木108DS(4cm ),2010,米,米,2019-04-17 00:25:24
,木皮,18#橡木108DS(5.5cm ),1305,米,米,2019-04-17 00:24:52
,木皮,18#橡木108DS(8cm ),9575,米,米,2019-04-17 00:24:33
,木皮,18#橡木108DS(9.2cm ),6062,米,米,2019-04-17 00:24:14
,木皮,18#橡木108DS(14cm ),1860,米,米,2019-04-17 00:23:31
,木皮,18#橡木108DS(16cm ),2680,米,米,2019-04-17 00:23:06
,木皮,18#橡木108DS(26cm ),1264,米,米,2019-04-17 00:22:44
,木皮,18#橡木108DS(30cm ),2010,米,米,2019-04-17 00:22:21
,木皮,17#雀巢52N（6.5cm),1006,米,米,2019-04-17 00:18:10
,木皮,17#雀巢52N（30cm),1576,米,米,2019-04-17 00:17:46
,木皮,16#秋香09S (9.2cm ),1074,米,米,2019-04-17 00:17:12
,木皮,16#秋香09S (8cm ),1114,米,米,2019-04-17 00:16:49
,木皮,16#秋香09S (26cm ),2318,米,米,2019-04-17 00:16:23
,木皮,15#铁刀2238Q（30cm),1058,米,米,2019-04-17 00:14:23
,木皮,12#斑马2078S (6.5cm ),235,米,米,2019-04-17 00:13:55
,木皮,12#斑马2078S (26cm ),240,米,米,2019-04-17 00:13:32
,木皮,10黑檀2427S (4cm ),923,米,米,2019-04-16 10:45:52
,木皮,10黑檀2427S (5.5cm ),849,米,米,2019-04-16 10:45:20
,木皮,10黑檀2427S (8cm ),1740,米,米,2019-04-16 10:45:00
,木皮,10#黑檀2427S (9.2cm ),335,米,米,2019-04-16 10:44:36
,木皮,10黑檀2427S (14cm ),300,米,米,2019-04-16 10:44:09
,木皮,10#黑檀2427S (26cm ),1458,米,米,2019-04-16 10:43:43
,木皮,10#黑檀2427S (16cm ),3688,米,米,2019-04-16 10:43:24
,木皮,8#柚木3347Q（30cm),2010,米,米,2019-04-16 10:36:41
,木皮,8#柚木3347Q（5.5cm),714,米,米,2019-04-16 10:36:11
,木皮,8#柚木3347Q（30cm),250,米,米,2019-04-16 10:35:40
,木皮,8#柚木3347Q（16cm),1055,米,米,2019-04-16 10:35:09
,木皮,6#柚木38Q (31cm ),1301,米,米,2019-04-16 10:31:19
,木皮,5#麦格利38Q (6.5cm ),295,米,米,2019-04-16 10:29:15
,木皮,5#麦格利38Q (31cm ),1065,米,米,2019-04-16 10:28:59
,木皮,4#黑杏AE 03S (4cm ),1183,米,米,2019-04-16 10:17:44
,木皮,4#黑杏AE 03S (8cm ),880,米,米,2019-04-16 10:16:53
,木皮,4#黑杏AE 03S (8cm ),-330,米,米,2019-04-16 10:14:58
,木皮,4#黑杏AE 03S (8cm ),-1740,米,米,2019-04-16 10:12:10
,木皮,4#黑杏AE 03S (8cm ),1183,米,米,2019-04-16 10:10:10
,木皮,4#黑杏AE 03S (5.5cm ),258,米,米,2019-04-16 10:09:16
,木皮,4#黑杏AE 03S (8cm ),1740,米,米,2019-04-16 10:08:55
,木皮,4#黑杏AE 03S (9.2cm ),2070,米,米,2019-04-16 10:07:47
,木皮,4#黑杏AE 03S (14cm ),1355,米,米,2019-04-16 10:06:37
,木皮,4#黑杏AE 03S (16cm ),3395,米,米,2019-04-16 10:06:02
,木皮,4#黑杏AE 03S (30cm ),830,米,米,2019-04-16 10:05:34
,木皮,4#黑杏AE 03S (26cm ),1800,米,米,2019-04-16 10:02:52
,木皮,2# 橡木609S (26cm ),2455,米,米,2019-04-16 09:52:56
,木皮,2#橡木609S 4(cm ),364,米,米,2019-04-16 09:50:04
,木皮,02#橡木609S (9.2cm ),1005,米,米,2019-04-16 09:44:30
,铝合金,ZA44-哑光黑色（5.9米）(仰眼),161,根,支,2019-04-16 08:47:22
,铝合金,ZA44-哑光金色（5.9米）(仰眼),155,根,支,2019-04-16 08:46:43
,铝合金,350-喷砂三酸拉丝亮金（4.35米）,474,根,根,2019-04-16 08:43:59
,铝合金,350-喷砂拉丝亚黑（6.2米）,1118,根,支,2019-04-16 08:39:11
,铝合金,350-喷砂拉丝亚银（6.2米）,801,根,支,2019-04-16 08:38:49
,木皮,11#秋香801c (6.5cm),235,米,米,2019-04-16 04:51:38
,木皮,11#秋香801c (30cm),1270,米,米,2019-04-16 04:50:12
,木皮,14#银梨1Q （30cm ）,1005,米,米,2019-04-16 04:45:50
,木皮,14#银梨1Q （30cm ）,2045,米,米,2019-04-16 04:44:39
,木皮,1#雪花木（8cm ）,3108,米,米,2019-04-16 04:39:08
,型材,LF01-25*45-3米,424,根,支,2019-04-16 04:33:07
,型材,LF01-25*45-3米,4751,根,支,2019-04-16 04:32:26
,型材,LF01-25*45-3米,-4750,根,支,2019-04-16 04:31:31
,型材,LF01-25*45-3米,4750,根,支,2019-04-16 04:31:11
,木皮,1#雪花木（7cm),3300,米,米,2019-04-16 04:27:31
,木皮,1#雪花木（16cm),1000,米,米,2019-04-15 06:08:52
,木皮,1#雪花木（5.5cm),400,米,米,2019-04-15 06:08:10
,木皮,1#雪花木（4cm),800,米,米,2019-04-15 06:07:50
,木皮,1#雪花木（16cm),250,米,米,2019-04-15 05:47:57
,木皮,1#雪花木（30cm),587,米,米,2019-04-15 05:47:34
,木皮,1#雪花木（30cm),264,米,米,2019-04-15 05:47:00
,铝合金,ZA44-哑光黑色（5.9米）(仰眼),53,根,支,2019-04-15 03:31:37
,铝合金,ZA44-哑光金色（5.9米）(仰眼),51,根,支,2019-04-15 03:31:15
,铝合金,ZA34-白砂纹（6.15米）(梵澜堂),295,根,支,2019-04-15 03:30:46
,铝合金,ZA33-白砂纹（6.15米）(小彭）,160,根,支,2019-04-15 03:30:23
,铝合金,ZA33-拉丝亮金（6.2米）(小彭）,2281,根,支,2019-04-15 03:29:58
,铝合金,ZA33-拉丝亚黑（6.15米）(小彭）,1063,根,支,2019-04-15 03:29:40
,铝合金,ZA32-拉丝亮金（6.15米）(仟像）,-13686,根,支,2019-04-15 03:28:33
,铝合金,ZA32-拉丝亮金（6.15米）(仟像）,-2281,根,支,2019-04-15 03:26:19
,铝合金,ZA32-拉丝亮金（6.15米）(仟像）,2281,根,支,2019-04-15 03:24:37
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,185,根,支,2019-04-15 03:20:05
,铝合金,508-白砂纹（6.15米）,379,根,支,2019-04-15 03:19:19
,铝合金,508-灰砂纹（6.15米）,52,根,支,2019-04-15 03:18:45
,铝合金,508-棕砂纹（6.15米）,16,根,支,2019-04-15 03:18:26
,铝合金,508-拉丝亚黑（2.7米）,175,根,支,2019-04-15 03:18:01
,铝合金,508-喷砂拉丝亮银（6.15米）,287,根,支,2019-04-15 03:17:37
,铝合金,508-喷砂拉丝亚黑（6.2米）,684,根,支,2019-04-15 03:17:12
,铝合金,508-喷砂拉丝亚银（6.2米）,326,根,支,2019-04-15 03:16:41
,铝合金,508-喷砂三酸拉丝亮金（6.2米）,290,根,支,2019-04-15 03:16:07
,铝合金,350-黑砂纹（6.15米）,177,根,支,2019-04-15 03:15:19
,铝合金,350-黄砂纹（6.15米）,36,根,支,2019-04-15 03:14:53
,铝合金,350-蓝砂纹（6.15米）,507,根,支,2019-04-15 03:14:18
,铝合金,350-绿砂纹（6.15米）,134,根,支,2019-04-15 03:13:45
,铝合金,350-红砂纹（6.15米）,19,根,支,2019-04-15 03:13:20
,铝合金,350-白砂纹（6.15米）,965,根,支,2019-04-15 03:11:38
,铝合金,350-白砂纹（6.15米）,1030,根,支,2019-04-15 03:11:10
,铝合金,350-灰砂纹（6.15米）,250,根,支,2019-04-15 03:10:45
,铝合金,350-浅咖色砂纹（6.15米）,747,根,支,2019-04-15 03:10:16
,铝合金,350-棕砂纹（6.15米）,105,根,支,2019-04-15 03:09:47
,铝合金,350-喷砂拉丝亮银（6.15米）,33,根,支,2019-04-15 03:09:07
,铝合金,350-喷砂拉丝亚黑（6.2米）,6532,根,支,2019-04-15 03:08:34
,铝合金,350-喷砂拉丝亚银（6.2米）,1492,根,支,2019-04-15 03:08:08
,铝合金,350-喷砂三酸拉丝玫瑰金（6.2米）,520,根,支,2019-04-15 03:06:57
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,5010,根,支,2019-04-15 03:06:33
,铝合金,350-咖色砂纹（6.15米）,106,根,支,2019-04-15 03:06:05
,铝合金,320-白砂纹（6.15米）,670,根,支,2019-04-15 03:04:33
,铝合金,320-拉丝亚黑（2.7米）,2196,根,支,2019-04-15 02:45:48
,铝合金,320-喷砂拉丝亚黑（6.2米）,231,根,支,2019-04-15 02:45:22
,铝合金,320-喷砂拉丝亚银（6.2米）,13,根,支,2019-04-15 02:44:49
,铝合金,320-喷砂三酸拉丝亮银（6.15米）,471,根,支,2019-04-15 02:44:19
,铝合金,320-喷砂三酸拉丝亮金（6.2米）,2818,根,支,2019-04-15 02:43:43
,型材,LF03-30*35-3米,1206,根,支,2019-04-15 02:30:18
,型材,LF03-30*35-3米,4446,根,支,2019-04-15 02:23:54
,型材,PF09-20*50.8-3米,476,根,支,2019-04-15 02:15:52
,型材,PF08-48*28-3米,329,根,支,2019-04-15 02:15:18
,型材,PF07-28*48-3米,1172,根,支,2019-04-15 02:14:53
,型材,PF06-28*33-3米,2066,根,支,2019-04-15 02:14:25
,型材,PF05-15*40-3米,314,根,支,2019-04-15 02:13:12
,型材,PF04-15*28-3米,820,根,支,2019-04-15 02:12:46
,型材,PF01-18*33-3米,8,根,支,2019-04-15 02:12:10
,型材,PF01-18*33-3米,1337,根,支,2019-04-15 02:11:18
,型材,LF02-30*50-3米,1042,根,支,2019-04-15 02:08:44
,型材,LF02-30*50-3.06米,493,根,支,2019-04-15 02:08:20
,型材,LF01-25*45-3米,424,根,支,2019-04-15 02:07:47
,方料,31*36.5-3.02米,-2670,根,支,2019-04-15 01:56:56
,方料,31*36.5-3.02米,2670,根,支,2019-04-15 01:56:08
,方料,31*36.5-3.02米,2670,根,支,2019-04-15 01:56:04
,方料,21*36.5-3.02米,5340,根,支,2019-04-15 01:54:03
,方料,21*36.5-3.02米,-2670,根,支,2019-04-15 01:52:32
,方料,21X 40X 3.06米,679,根,支,2019-04-15 01:41:33
,方料,21*40-3.02米,3616,根,支,2019-04-15 01:40:58
,方料,15*28-3.02米,1194,根,支,2019-04-15 01:39:26
,方料,21*62-3.02米,738,根,支,2019-04-15 01:38:51
,方料,29✘35✘3.02米,2720,根,支,2019-04-15 01:37:27
,方料,19*35-3.02米,1870,根,支,2019-04-15 01:33:55
,方料,16✘43✘3.02,9961,根,支,2019-04-15 01:33:01
,方料,21*36.5-3.02米,2670,根,支,2019-04-15 01:31:07
,方料,23*41-3.02米,10282,根,支,2019-04-15 01:30:43
,方料,23✘53✘3020,3680,根,支,2019-04-15 01:05:45
,方料,15*28-3.02米,2135,根,支,2019-04-15 01:00:31
,型材,LF01-25*45-3米,2007,根,支,2019-04-15 00:59:25
,方料,25 X 48X 3.02米,1200,根,支,2019-04-15 00:58:48
,型材,PF11-22*30-3米,1550,根,支,2019-04-15 00:52:37
,方料,22*31-3.02米,2172,根,支,2019-04-15 00:52:10
,方料,21*40-3.02米,820,根,支,2019-04-15 00:49:35
,型材,LF02-30*50-3米,788,根,支,2019-04-15 00:48:55
,方料,31*35-3.02米,0,根,支,2019-04-15 00:48:18
,方料,21X 40X 3.06米,730,根,支,2019-04-15 00:45:31
,型材,LF02-30*50-3.06米,699,根,支,2019-04-15 00:33:57
,方料,31*53-3.06米,1470,根,支,2019-04-15 00:33:31
,型材,PF02-20（面宽）*35（高度）-3米,6496,根,支,2019-04-15 00:31:32
,方料,21*36.5-3.02米,9155,根,支,2019-04-15 00:30:53
,型材,PF03-20*35-3米（内衬条）,1,根,根,2019-04-14 06:35:23
,方料,30*48-3.02米,9537,根,根,2019-04-14 04:02:54
,型材,PF02-20（面宽）*35（高度）-3米,1,根,,2019-04-13 02:00:32
,型材,PF02-20（面宽）*35（高度）-3米,5,根,,2019-04-13 00:30:03
,型材,LF01-25*45-3米,1000,根,,2019-04-07 09:13:56
,方料,30*48-3.02米,2134,根,根,2019-03-14 14:39:24
,铝合金,508-喷砂拉丝亚黑（6.2米）,736,,根,3/10/19 14:15
,铝合金,350-喷砂拉丝亚黑（6.2米）,960,,根,3/10/19 14:13
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,462,,根,3/10/19 14:12
,铝合金,350-喷砂三酸拉丝亮金（6.2米）,1165,,根,3/10/19 14:11
,型材,PF01-18*33-3米,1086,,根,3/10/19 10:34
,型材,PF07-28*48-3米,233,,根,3/10/19 10:33
,型材,PF22-20（面宽11.4）*40（高度）-3米（烟台蒋）,21,,根,3/10/19 10:33
,型材,PF26-28（面宽）*21（高度）-3米,446,,根,3/10/19 10:32
,型材,PF15-20*60-3米,90,,根,3/10/19 10:31
,型材,LF02-30*50-3.06米,374,,根,3/10/19 10:31
,型材,PF08-48*28-3米,355,,根,3/10/19 10:30
,型材,PF09-20*50.8-3米,281,,根,3/10/19 10:30
,型材,PF05-15*40-3米,2131,,根,3/10/19 10:29
,型材,PF12-22*20-3米,138,,根,3/10/19 10:28
,型材,PF13-13*40-3米,23,,根,3/10/19 10:27
,型材,LF02-30*50-3米,740,,根,3/10/19 10:27
,型材,PF04-15*28-3米,716,,根,3/10/19 10:25
,型材,PF06-28*33-3米,915,,根,3/10/19 10:25
,型材,LF03-30*35-3米,3008,,根,3/10/19 10:23
,型材,PF23-18（面宽）*40（高度）-3米,130,,根,3/10/19 10:22
,型材,LF01-25*45-3米,772,,根,3/10/19 10:21
,方料,21*40-3.02米,1540,,根,3/10/19 9:21
,方料,22*53-3.02米,4232,,根,3/10/19 9:19
,方料,22*53-3.02米,4232,,根,3/10/19 9:18
,方料,22*31-3.02米,3420,,根,3/10/19 9:16
,方料,22*31-3.02米,-3420,,,3/10/19 9:16
,方料,22*31-3.02米,3420,,,3/10/19 9:15
,方料,22*31-3.02米,3420,,,3/10/19 9:14
,方料,19*42-3.05米（无指接松木）,1295,,根,3/10/19 9:11
,方料,13*43-3.02米,1348,,根,3/10/19 9:10
,方料,31*36.5-3.02米,6782,,根,3/10/19 9:10
,方料,21*36.5-3.02米,5918,,根,3/10/19 9:09
,方料,23*41-3.02米,4936,,根,3/10/19 9:09
,方料,16*36.5-1.9米,603,,根,3/10/19 9:06
,方料,15*28-3.02米,1987,,根,3/10/19 9:05
,方料,25*47.5-3.02米,4540,,根,3/10/19 9:04
,方料,21*62-3.02米,221,,根,3/10/19 7:56
,方料,31*53-3.02米,1249,,根,3/10/19 7:52
,方料,31*53-3.02米,-200,,根,3/10/19 7:12
,方料,31*53-3.02米,200,,根,3/7/19 11:29
,方料,30*48-3.02米,1728,,根,3/7/19 11:25
,方料,31*53-3.06米,2940,,根,3/7/19 11:24
,方料,31*53-3.02米,2484,,根,3/7/19 11:20
abcd,方料,19*42-3.05米（无指接松木）,5,,aaaaa,2/11/19 21:22
lycy,方料,19*42-3.05米（无指接松木）,10,,testc,2/11/19 21:17
abcd,方料,45*85-米（无指接松木）,10,,btest,2/11/19 21:17
lycy,方料,19*42-3.05米（无指接松木）,10,,atest,2/11/19 21:16
lycy,方料,31*36.5-3.02米,10,,dtest,2/11/19 21:13
defg,方料,45*85-米（无指接松木）,5,,ctest,2/11/19 21:11
abcd,方料,45*85-米（无指接松木）,10,,btest,2/11/19 21:10
lycy,方料,19*42-3.05米（无指接松木）,10,,atest,2/11/19 21:09
defg,方料,19*35-3.02米,5,,ctest,2/11/19 21:07
abcd,方料,31*53-3.02米,1,,btest,2/11/19 21:07
lycy,方料,31*53-3.06米,10,,atest,2/11/19 21:06
lycy,方料,31*53-3.02米,10,,ctest,2/11/19 20:52
lycy,方料,31*53-3.02米,10,,atest,2/11/19 20:49
lycy,方料,31*36.5-3.02米,10,,atest,2/11/19 20:45
